place_id,type,city,address,latitude,longitude
3aaf25e1-2136-5e4c-a20b-e5b839f092a3,entertainment,قروه,کردستان,35.1679005,47.800886
3ab347a0-1864-4998-9473-6c0d2162d3da,food,تبریز,آذربایجان شرقی، تبریز، بزرگراه بسیج,38.0519371,46.3555183
3b051045-88cd-506e-b8ff-7dad52d7aad1,entertainment,چاه مرید,کرمان,27.9413066,57.555145
3b0890f4-b7c1-4ce3-9507-db0a4d079561,food,مرند,آذربایجان شرقی، مرند، خیابان تختی,38.4266548,45.7751312
3b23e838-d2e5-4d54-94a2-d79ea1ce7aad,food,مرند,آذربایجان شرقی، مرند، چایکنار غربی، خیابان شهید گوارا، شهید بهشتی,38.4198722,45.7861442
3b2de884-2469-5d02-9ac7-62b7243431ac,entertainment,جعفر آباد,اردبیل,39.4356852,48.0946149
3b3d1627-9c09-4f5d-94a7-7820bbe0f07a,food,تبریز,آذربایجان شرقی، تبریز، بلوار ٢٩ بهمن(راهنمایی),38.0618247,46.3340415
3b425294-5880-4679-99d8-b864760e5daa,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر جنوبی، بزرگراه بسیج، باختر,38.048134,46.3659075
3b8627f0-ac7d-5bf6-b7ae-74c6891ae12d,entertainment,چهاربرج,آذربایجان غربی,37.1250023,45.9772001
3bb52b61-e6e4-4189-8bf6-6504dc8c21d8,food,مرند,آذربایجان شرقی، مرند، بهارستان,38.4294128,45.7923507
3bc68c2e-34e0-5e72-9418-b83a48304316,entertainment,بلده,مازندران,36.202753,51.8089289
3c333f98-7c5a-559f-b06e-cc86983746ff,entertainment,ازگله,کرمانشاه,34.8322142,45.8424966
3c5cda00-e630-446c-9160-3a82c1936af0,food,تبریز,آذربایجان شرقی، تبریز، محله ویلاشهر، ۲۴ متری، گلها، ۲ غربی,38.0363616,46.3505477
3ca5bdc6-c520-52f3-9315-450b357f900f,entertainment,بناب,آذربایجان شرقی,37.3409239,46.050471
3ca76505-1835-5b4d-85e3-73c72e518d63,entertainment,دشتکار,کرمان,29.9067856,56.6622281
3cbf24a1-ffbf-4ec8-a1a6-2cdc4c114fb6,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر جنوبی، بولوار ملکی تبریزی، باختر,38.0457512,46.3645805
3cdafc30-fb44-5ce7-b37d-b90fab8b8d09,entertainment,نیک‌شهر,سیستان و بلوچستان,26.2259692,60.2161966
3cdc1d6d-c1ba-4e4f-8862-b3e4401a0164,food,باسمنج,آذربایجان شرقی، محله باغمیشه، امیر کبیر,38.0758083,46.3797232
3cde6ae8-c760-4642-8c3c-948d15011154,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، شهریار شمالی,38.0630722,46.361618
3cf8afc0-0931-4e60-ba02-fdc2ede5600b,food,باسمنج,آذربایجان شرقی، بلوار شهدای غواص,38.0139991,46.4268525
3d07dd32-a97a-4ccc-b3c2-e69ffb41fc63,food,تبریز,آذربایجان شرقی، تبریز، بلوار ٢٩ بهمن(راهنمایی),38.0575263,46.3387577
3d191e24-fc16-4399-92f2-01dc3d9d1a91,food,تبریز,آذربایجان شرقی، تبریز، محله کوی سهند، کوی سهند,38.0275535,46.3551292
3d28c249-7492-4e9b-b9ca-1de93b98a4a1,food,تبریز,آذربایجان شرقی، تبریز، محله پرواز، آسمان,38.0425376,46.3631782
3d3effab-d58b-4b66-9f65-c0b9cda711d9,hotel,بناب,آذربایجان شرقی، بناب، بزرگراه بناب - ملکان، باران مال,37.3158527,46.0472247
3d47b240-047f-52cd-a957-b9d27db088bc,entertainment,آباده,فارس,31.1627056,52.6490454
3d4e0187-35e8-5d86-ba76-879a640b5d83,entertainment,مهاجران,همدان,35.0764851,48.6161213
3d688913-eabb-4b79-b250-60d8ec724c5e,hospital,مرند,آذربایجان شرقی، مرند، بلوار سردار شهید عباس عبدالهی، اندیشه شمالی، اندیشه دو,38.44693,45.778871
3d891843-eb07-5866-b0e0-9d2dd6cbe711,entertainment,گنبد کاووس,گلستان,37.2492965,55.1659018
3e299346-f2dc-4d4f-a320-be0c31ade604,food,باسمنج,آذربایجان شرقی، محله باغمیشه، شهریار، استاد جعفری,38.0673789,46.3902473
3e44024d-b0f5-4ec9-894d-6389e1d33a2c,food,مرند,آذربایجان شرقی، مرند، بلوار بسیج، کوی شهید چمران,38.4337272,45.7545509
3e5e0bf1-cbc3-4148-bda4-977a9a446284,food,بناب,آذربایجان شرقی، بناب، بلوار مدرس، خیابان چمران جنوبی,37.3275146,46.0468826
3e75a603-25d3-42f8-9a88-6eaecd6e1e11,food,مرند,آذربایجان شرقی، مرند، خیابان شهید رنجبر، کوچه مومنلر، خیابان مسجد جامع,38.4315567,45.7759628
3e76279e-cbfe-497c-b223-f3d347b7f688,food,باسمنج,آذربایجان شرقی، بستان آباد، بستان آباد - تبریز,37.991233,46.5383879
3e8b6662-d0eb-48d2-aa8d-74cc83d4b08f,food,تبریز,آذربایجان شرقی، تبریز، بزرگراه ائل گؤلی، پیام,38.0252189,46.3617744
3ea10fd6-30d5-4b1b-9274-bf2c261321ed,food,مرند,آذربایجان شرقی، مرند، خیابان رجایی، کوچه صمصامی,38.430397,45.7759246
3eba1521-a30f-404f-9a8f-8079eb8deddb,food,باسمنج,آذربایجان شرقی، تبریز - بستان آباد,38.0293429,46.4419889
3ed44eb0-6422-50da-a557-9354b464ff40,entertainment,شهر خرو,خراسان رضوی,36.1442815,59.0158029
3ef890d6-7aef-54df-9dd6-e9d034ea1cc0,entertainment,سردرود,آذربایجان شرقی,38.0278895,46.1474327
3f0bb242-458c-4d09-807c-ddca7f28ddc7,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، صدف,38.0671586,46.3508858
3f15e46e-da48-4657-a92b-d7540696dce9,food,شهر جدید سهند,آذربایجان شرقی، شهر جدید سهند، صدرا,37.945484,46.1145592
3f4cc277-23d5-5729-9f61-8dd0007e978b,entertainment,عسلویه,بوشهر,27.4760027,52.6070411
3fee6da8-d47d-437d-ac7e-835c6b355297,food,تبریز,آذربایجان شرقی، تبریز، محله بیلانکوه شرقی -شیخ کمال، کوچه گلپر,38.070877,46.3335037
40062f3b-bd4f-43fa-a99e-62f20ff036e8,food,باسمنج,آذربایجان شرقی، محله باغمیشه، بزرگراه پاسداران,38.071581,46.3737289
401133ff-0331-4063-bff5-362296df93ff,hospital,شبستر,آذربایجان شرقی، شبستر، میدان معلم، بلوار امام خمینی,38.1798515,45.703598
401d1683-d952-48e5-a62a-21bfbdb3549e,food,باسمنج,آذربایجان شرقی، بزرگراه بسیج، ورودی دوم دانشگاه,38.0426788,46.3810462
4021cdd2-d55b-4f20-b0ca-62d4b10e00aa,food,مرند,آذربایجان شرقی، مرند، چایکنار غربی، برادری,38.4295043,45.787918
40485c1c-e752-4510-84de-6738327db204,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر جنوبی، بزرگراه بسیج، سعدی، خیابان حسینی,38.0489578,46.3630409
404f33e0-f68e-49ea-a7a7-6498f65afc4d,hotel,کلیبر,آذربایجان شرقی، کلیبر، جاده کلیبر-جانانلو,38.872518,47.0409695
408826f1-4b85-4918-8fdb-b43830d720b4,hospital,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، فروغى,38.0631484,46.3569259
40a28698-9564-57ba-b0bb-a873b911e20f,entertainment,قاسم آباد,سیستان و بلوچستان,27.1781313,60.3271033
40bafbbc-5bc1-51ab-a598-79d4ba2e83d2,entertainment,دهکویه,فارس,27.8532941,54.4214269
40e990ec-e504-49b1-8737-6da3755e1766,food,مرند,آذربایجان شرقی، مرند، خیابان رجایی، خیابان پروین اعتصامی,38.4291381,45.778347
410f2c31-61b7-5535-bb6c-ea509e8cc14d,entertainment,سرکان,همدان,34.6022187,48.4508805
4132295c-cd37-5ae3-8fe9-f39593e70a54,entertainment,سیاه بوم,اصفهان,32.3560329,51.4244541
41445432-794c-5909-8e38-6ce022587209,entertainment,چرام,کهگیلویه و بویراحمد,30.750813,50.7419101
41602719-88ad-5239-bda2-f8e559f8f849,entertainment,نوسود,کرمانشاه,35.1612676,46.2042463
41796054-9e3b-56aa-905f-84b2c68415b0,entertainment,نسر,خراسان رضوی,35.5224154,59.4418389
418bc9c2-1ce1-443c-91e2-27fb9683293d,food,مرند,آذربایجان شرقی، مرند، کوی وزیری,38.4339523,45.7659301
419001e9-ab9e-4f7a-a2d9-bc19748502d8,food,بناب,آذربایجان شرقی، بناب، بزرگراه ولایت,37.3578453,46.0556411
419c7662-fae3-404b-ac9f-0d6cec90104a,food,بناب,آذربایجان شرقی، بناب، بلوار مدرس,37.3255081,46.0504379
41a0d648-93c7-4ae7-a6a9-e6db1e6fc365,hospital,دوزدوزان,آذربایجان شرقی، سراب، دوزدوزان-شرابیان، دوزدوزان، بلوار شهدا,37.8875049,47.1009469
41a8b4f8-a8ec-5f92-8ee5-5284311becd7,entertainment,یامچی,آذربایجان شرقی,38.5223144,45.6404499
41d2e616-7ead-4005-922d-5ffebc59d7c4,hotel,تبریز,آذربایجان شرقی، تبریز، بزرگراه سردار سلیمانی، ورودی استخر مخابرات,38.0530366,46.3394677
42345233-2304-4f21-a469-7aa061bc9f44,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، بلوار ولیعصر، خیابان عارف,38.0585977,46.3558225
42851c50-a414-41ea-89db-2a692f933029,food,تبریز,آذربایجان شرقی، تبریز، محله زعفرانیه، دوازده متری اول، هجده متری اول غربی، دوازده متری دوم,38.0503071,46.3371917
42964855-2cf0-59f2-843c-e2198d76a09e,entertainment,گروگ,هرمزگان,26.5877269,57.0926598
42dd5dd4-9a9f-5e2f-b95f-4c95be3be631,entertainment,,سیستان و بلوچستان,27.5299906,60.5820676
430de819-c17e-40c3-bc6d-9d9c3b3ae179,hospital,تبریز,آذربایجان شرقی، تبریز، گلستان,38.0363966,46.3637619
43630ff7-be2c-4ccc-8dad-fe808f9a3e89,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، سعدى جنوبی، اقبال، شباهنگ,38.0584831,46.3617553
43882bcc-d437-46c3-9b44-7e14a8dd12d6,food,مرند,آذربایجان شرقی، مرند، بلوار بسیج,38.4337501,45.75391
43d2d28a-8ae4-5096-a114-329cb1c7c7b8,entertainment,کنارک,سیستان و بلوچستان,25.3604865,60.3981155
43dfb18e-ced1-4c85-be6e-56c29dafc1f8,food,تبریز,آذربایجان شرقی، تبریز، محله یاغچیان، گل سرخ، شش متری چهارم توحید، کوی شمس,38.0316543,46.3740768
43fed0cc-8d7d-4911-9f83-c2d4b436fb55,food,بناب,آذربایجان شرقی، بناب، بزرگراه ولایت,37.357151,46.0559616
4435be39-e59f-4f75-960e-a42e949d5cfe,food,مرند,آذربایجان شرقی، مرند، چایکنار غربی، خیابان شهید گوارا، شهید بهشتی,38.419979,45.7849426
44531bac-fc7f-40a4-8ca7-64e9ad2b6952,hospital,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، بزرگراه توانیر,38.0644454,46.3499031
4465e392-4f34-5c0f-8fcb-6850d1d929c1,entertainment,سنگر,گیلان,37.179787,49.6947763
447c4a5c-0e09-5aac-90b3-aec1c6548026,entertainment,پلان,سیستان و بلوچستان,25.5967262,61.1018603
4485dee8-bca4-4f81-befb-512a307e8394,food,باسمنج,آذربایجان شرقی، محله باغمیشه، شهریار، شهریار۲,38.0686531,46.3886985
45cfb12f-223f-5ecb-a0fd-ffc54e6a6885,entertainment,هنگویه,هرمزگان,27.0686333,54.0086692
45f55c13-bb5f-41af-817b-ae688ba46b3d,hospital,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، بلوار شریعتى,38.0592193,46.3585472
4602524a-13ca-4044-8183-39dfb4786e6a,food,تبریز,آذربایجان شرقی، تبریز، محله یاغچیان، خیابان شفا,38.0363197,46.375637
4635bd64-6645-553b-834d-590d18e50669,entertainment,نوده انقلاب,خراسان رضوی,36.4653632,57.6401523
463c41a0-acc4-5782-9c64-5d61a930835a,entertainment,مهرگان,قزوین,36.2514443,50.1816739
465a311f-6faf-585d-adb9-626d36479e20,entertainment,سرجنگل,سیستان و بلوچستان,28.8827191,60.4054856
466a9305-22a5-589c-97b7-e436b6fd7d85,entertainment,حسن آباد,خراسان رضوی,37.1283649,59.499124
4673c895-36aa-41e3-9c15-d71ec3c9c5af,food,بناب,آذربایجان شرقی، بناب، بزرگراه ولایت,37.3573684,46.0559082
4687f83a-30de-5051-93cc-285f41cdf4c7,entertainment,بوشکان,بوشهر,28.8303842,51.6986659
46ca0e37-59e3-44f0-82ab-7b1223292774,hospital,جلفا,آذربایجان شرقی، جلفا، بلوار ولایت فقیه,38.8321482,45.6892488
46d4d029-ffb6-4041-a57e-6554eafc58c1,hospital,هریس,آذربایجان شرقی، هریس، بلوار انقلاب,38.2430378,47.1141633
47158059-7153-4d28-8fdf-5454095232f7,hospital,تبریز,آذربایجان شرقی، تبریز، محله پرواز، بابائی ۱,38.0385322,46.3653144
4716f64f-4284-4ee7-b2ea-a59fb7c5ce5b,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، بزرگراه بسیج، مختاری,38.0528717,46.3549499
471abe54-d1fe-59eb-b129-9b80120d4b5a,entertainment,عبدل آباد,خراسان رضوی,35.0668873,58.7966931
473f78b9-921f-4939-b111-c1fe5950049b,food,تبریز,آذربایجان شرقی، تبریز، بزرگراه بسیج,38.0457077,46.3767738
4795e457-b392-5848-a2df-da28552e0e54,entertainment,تویسرکان,همدان,34.5478858,48.4478184
47bbe18e-82aa-5a2c-8f7e-269026f1ff4d,entertainment,مشهد ریزه,خراسان رضوی,34.7951124,60.5069801
47ebc1b2-0aff-4dd6-ad74-77a0180f0bf6,food,ایلخچی,آذربایجان شرقی، تبریز، بزرگراه شهید شفیع زاده,37.998328,46.097037
4816d9af-0cca-4131-b3db-2d2573838da5,food,تبریز,آذربایجان شرقی، تبریز، محله عباسی، عباسى، کوی میخک، صالح آباد,38.0764999,46.3542404
48219cce-664c-481a-8c5c-6aaebeb8c638,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، مخابرات، مریم غربی,38.0556249,46.3667889
48276915-1ee7-5842-b1a3-33b29ad8ccaa,entertainment,مشکان,خراسان رضوی,36.5329335,58.1455051
484f7361-6669-5128-829f-5a290e2cbcf7,entertainment,شاهدیه,یزد,31.9422469,54.2828268
487bae31-b5ed-53ed-92a2-d3878c494687,entertainment,میرجاوه,سیستان و بلوچستان,29.0149246,61.4540744
4882c09c-b88b-564b-af78-fbef9c3bdd58,entertainment,کوهی خیل,مازندران,36.6879187,52.9118026
48be0cd0-a174-4dcd-a9b2-c271faa2baae,food,تبریز,آذربایجان شرقی، تبریز، بزرگراه توانیر,38.0715827,46.3442719
49156af3-0638-44e4-a2b9-24adb17c5126,food,تبریز,آذربایجان شرقی، تبریز، بلوار ٢٩ بهمن(راهنمایی),38.0617342,46.3340886
4926728a-75ea-48ae-b731-f5c0c07b7374,food,مرند,آذربایجان شرقی، مرند، میدان پردیس، خیابان شهید اقراری,38.4363441,45.7886428
49435abb-fb38-4e3b-910b-740a0eadd21e,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، بزرگراه بسیج,38.0519485,46.3589744
4999a18e-ec09-46ff-9ccf-574c9d46c43c,food,جانانلو,آذربایجان شرقی، جانانلو,39.1221171,46.8792234
499a9f79-d5dd-4ba8-8677-e4a4d5b63a26,hospital,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، هلال احمر,38.0501293,46.374903
49d69245-e651-49d0-9389-ee7f9d89ff67,food,بناب,آذربایجان شرقی، بناب، بزرگراه سپهبد قاسم سلیمانی، بعثت ۱۵,37.3465194,46.0685844
49e4956e-2b05-4cad-bdf3-b1ae33ab4d72,food,هادیشهر,آذربایجان شرقی، جلفا,38.8280198,45.6285918
49eebf5f-6c25-480d-a874-1ccb21c909f7,food,مرند,آذربایجان شرقی، مرند، خیابان امام خمینی، شریعتی غربی,38.4290428,45.7734107
4a3fc002-301c-4b68-b5ea-0be755b38bff,food,بناب,آذربایجان شرقی، بناب، بلوار امام خمینی (ره),37.3501853,46.057022
4a440c06-469d-41a8-9eab-6bc356cf5fb7,food,آذرشهر,آذربایجان شرقی، آذرشهر، دانشگاه مدنی آذربایجان، فرهنگ، صائب تبریزی,37.8116977,45.945295
4a7761b7-a7f5-46be-aedc-efd042aeffc4,food,باسمنج,آذربایجان شرقی، بستان آباد - تبریز,37.9866048,46.5429551
4aba9592-6b30-524c-aaa5-1c08eb1f89dd,entertainment,,خراسان شمالی,37.4710353,57.1013188
4ace038c-7eb2-4929-97d7-fe60ace87693,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، سعدى جنوبی، رشدیه، اندیشه,38.058464,46.3630676
4ade7463-2a03-4969-8f65-ee2cf9dd4688,hospital,آذرشهر,آذربایجان شرقی، آذرشهر، خیابان امام,37.7504057,45.9790168
4b41e9d7-a8cf-48f0-82d4-678ccd5b4e85,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر جنوبی، بولوار ملکی تبریزی، باختر,38.046142,46.364752
4b41f9df-6927-45d3-bcb9-328751fc0dd9,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، شهریار,38.0598564,46.3614654
4b686881-222d-5f17-b211-eb92992faa9d,entertainment,احمدآباد صولت,خراسان رضوی,35.1163649,60.6897163
4b9d4bd2-ff65-44f3-aeb4-735ac4f3ac82,food,بناب,آذربایجان شرقی، بناب، دوربرگردان، کنارگذر,37.3384246,46.0723114
4bc9674e-46b5-5d14-bfed-f24ed253faed,entertainment,مردهک,کرمان,28.3517264,58.1586637
4bd1e3c0-ffca-546e-8a12-0b0512a9fc50,entertainment,فیروزآباد,اردبیل,37.5876447,48.2293142
4c0d448a-5977-4387-8ab1-965b11b4a4c0,food,تبریز,آذربایجان شرقی، تبریز، محله زعفرانیه، میرزا کوچک خان,38.04639,46.341143
4c129bfd-07c4-45fa-85de-7addd6a3b125,hospital,بناب,آذربایجان شرقی، بناب، امام خمینی، لاله ۷، شهید بهار محبوبی,37.3670499,46.1059069
4c5ebd5b-f186-40e0-95ce-4968672ff831,food,مرند,آذربایجان شرقی، مرند، جلفا، رفتاری,38.4366645,45.7745246
4c61136b-47b2-44a5-a9a6-d59f969cfe5a,hospital,خسروشاه,آذربایجان شرقی، خسروشاه، خیابان امام شمالی,37.9534165,46.051517
4c677c4a-0790-4ea8-b482-b59d187ffcce,food,ایلخچی,آذربایجان شرقی، تبریز، بزرگراه شهید شفیع زاده,38.010888,46.112515
4c6f0bbf-05fc-451a-a8c5-c932924cc4c2,food,تبریز,آذربایجان شرقی، تبریز، بزرگراه ائل گؤلی، پیام,38.0259284,46.3618087
4c9c48c3-a729-4c72-b3b0-8dd36a5ee8cb,food,تبریز,آذربایجان شرقی، تبریز، محله یاغچیان، توحید,38.0322608,46.3766021
4cacae83-ce02-48bb-8fd5-8b8f573ca663,food,جلفا,آذربایجان شرقی، جلفا، خیابان ولایت فقیه,38.9417159,45.635043
4ce8d928-4ebe-41d8-8382-7437b2a5b2fe,food,تبریز,آذربایجان شرقی، تبریز، محله پرواز، بلوار گلشهر,38.0366744,46.3720664
4d047121-5f4c-5fd2-83db-783b797eb020,entertainment,سردشت,آذربایجان غربی,36.1553184,45.4799637
4d1ec5ae-41de-55ec-b3d5-f68a75198169,entertainment,کشمش تپه,آذربایجان غربی,39.337925,44.39504
4d38f063-6a83-4363-bcfc-5a17fcd6c386,food,بناب,آذربایجان شرقی، بناب، خیابان باهنر,37.337017,46.05344
4d8661e9-54a0-4350-a1df-cfb777cb8f22,food,بناب,آذربایجان شرقی، بناب، خیابان امام خمینی (ره),37.3388252,46.0540199
4daac95e-be05-56a7-9605-daafa6eeab7d,entertainment,دیشموک,کهگیلویه و بویراحمد,31.2969774,50.4022724
4dd252b5-e99d-5dcd-b217-d63ba786c836,entertainment,حکم آباد,خراسان رضوی,36.6299442,57.6006154
4df6d7cf-1208-5e22-829e-8955f2d49dda,entertainment,شهرک سیمرغ,اصفهان,32.7792545,51.6315177
4df7f209-3883-47cf-8897-33b912322a73,food,تبریز,آذربایجان شرقی، تبریز، بزرگراه بسیج,38.0502738,46.3631401
4e36edc7-c76d-546a-b44b-bc9d6d3ad9b2,entertainment,گودین,کرمانشاه,34.5071703,48.079899
4e548dc6-c200-50ca-9000-f5f759b012e0,entertainment,نمین,اردبیل,38.4240161,48.4840477
4e80206e-fd54-4467-83e1-db3924a84789,food,هریس,آذربایجان شرقی، هریس، خیابان امام خمینی، خیابان بیت المقدس,38.2471324,47.1159936
4e89ba7f-4f75-5f5a-a7b8-1c56ea2d6675,entertainment,رحمت آباد,فارس,29.6314736,53.0309948
4eee9ae0-7e39-4e57-80ba-31eb79009149,food,تبریز,آذربایجان شرقی، تبریز، محله استادان، بلوار ملاصدرا جنوبی، المهدی، گلستانی,38.0427284,46.324192
4efd8a02-3c0c-58ac-9b43-46c794396710,entertainment,سیردان,قزوین,36.6466238,49.1917414
4f35c028-dabe-4c47-8188-34bc26183e65,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، امیر کبیر,38.0583547,46.3652605
4f3896c9-6407-494f-af44-c848860937b5,food,بناب,آذربایجان شرقی، بناب، خیابان باهنر,37.336235,46.0531425
4f62c653-4b81-4e3e-b26f-b727302057a1,food,شبستر,آذربایجان شرقی، شبستر، پاسداران، بلوار امام خمینی، خیابان گلشن راز,38.1831207,45.7011566
4fae9c68-6ec4-5968-80e6-fc6d742d8729,entertainment,هرسین,کرمانشاه,34.2691441,47.5834103
4fcb309c-6e34-40a5-987c-8ecb8efe23ab,food,تبریز,آذربایجان شرقی، تبریز، محله زعفرانیه، بزرگراه سردار سلیمانی، دوازده متری اول,38.0504722,46.339672
4fe00ac8-2682-4516-8722-46870f4b819d,food,تبریز,آذربایجان شرقی، تبریز، محله ولیعصر، میدان بهارستان، سردرودی دوم، ١٠ متری تعاون,38.0659076,46.3607329
4ffddf66-d3fc-4a40-ab10-cc1393e2d8c7,food,مرند,آذربایجان شرقی، مرند، بلوار معلم، کوچه فروردین,38.4360923,45.7749061
5003e470-ad0d-5b7c-abe8-8c79d52e457f,entertainment,,کردستان,31.4360149,49.041312
5006a03d-415a-4242-9ff0-bb50abc8a2c4,food,تبریز,آذربایجان شرقی، تبریز، محله استادان، بلوار ملاصدرا جنوبی,38.0408287,46.3255958
501d14d4-d8fd-555a-a5ef-772409ca7a51,entertainment,دوزین,گلستان,37.1252778,55.5777778
501e37bc-2709-40ef-a83a-173523fa4320,food,جلفا,آذربایجان شرقی، جلفا، خیابان ولایت فقیه,38.940942,45.6340367
502f71ec-9899-5445-9145-66ac666388d5,entertainment,شاهپورآباد,لرستان,33.2489264,49.7026204
50455626-7069-5f9c-b3f7-eb7727a80c82,entertainment,سياه منصور,خوزستان,32.3311531,48.4961792
506c63ac-488c-5cb4-b9b4-58134473a2bc,entertainment,هنزا,کرمان,29.3022258,57.1909341
506f3851-5778-49d6-9c61-dabc2841896e,food,آذرشهر,آذربایجان شرقی، آذرشهر,37.7752894,45.9674666
507f5807-4d50-400b-abb8-37d1f37f3b4b,food,شبستر,آذربایجان شرقی، شبستر، بزرگراه شبستر - سلماس,38.1765785,45.7033271
50b375d8-0dd7-506f-9ca2-990af3df179e,entertainment,کوهپایه,اصفهان,32.7138321,52.4405045
50b738e4-fe05-533e-896a-ef771ddbf8ef,entertainment,گوریه,خوزستان,31.8559767,48.7563581
50d97c4b-99d2-4490-9c29-1d3acd3a302e,food,تبریز,آذربایجان شرقی، تبریز، محله یاغچیان، خیابان نور، مائده,38.0277976,46.3835296
50fdf8d2-b4a2-482f-8c5c-8e88d0e2304a,food,تبریز,آذربایجان شرقی، تبریز، محله رجائی شهر، بلوار دکتر حسابی,38.04533,46.3459091
5134e094-fa7f-4e94-89e9-0d6b42bfc2de,food,بناب,آذربایجان شرقی، بناب، خیابان باهنر، فردیس ۲ - پور اصل,37.3313369,46.0520324
51396cee-6173-4bbe-abe1-d0bc0761d602,food,مرند,آذربایجان شرقی، مرند، کوچه قائم، خیابان علامه امینی، خیابان شریعتی شرقی,38.4247245,45.7914466
515c57af-88cc-482e-b2b2-712a333f23b6,food,تبریز,آذربایجان شرقی، تبریز، محله باغمیشه، بزرگراه پاسداران، تبریز شمالی,38.073202,46.369204
516c2420-8428-53cc-9751-47dd3ae48b42,entertainment,سرخنکلاته,گلستان,36.8924801,54.5690723
51a8d376-db11-4724-acca-b873439879bd,food,خامنه,آذربایجان شرقی، شبستر,38.165081,45.7368583
51cf3753-30f1-515d-b84f-7ecb8b7548e4,entertainment,کهن آباد,سمنان,35.2218074,52.5216992
51d47f1a-12c2-5298-a7cb-a154d2a7e051,entertainment,سین,اصفهان,32.8536719,51.6563384
51ed606b-5eb4-4213-9a9f-f344f887c462,food,مرند,آذربایجان شرقی، مرند، طالقانی,38.4327964,45.7627792
5218dd53-4b59-578b-8fdf-7358e20fa1f3,entertainment,کوپن,فارس,30.335431,51.290556
5222a219-1a28-416a-a3eb-13f609f6e1fa,hospital,باسمنج,آذربایجان شرقی، محله مرزداران، فرهنگ، باقرخان، شاهین شهر,38.040512,46.3976287
523ca700-6532-44c2-8eb8-72d856d3afe8,food,تبریز,آذربایجان شرقی، تبریز، محله زعفرانیه، میدان مسجد، پروین اعتصامی شمالیِ، هجده متری اول شرقی,38.0476406,46.3408714
52653e43-dec1-4ec3-a375-be7aa4525efa,hospital,باسمنج,آذربایجان شرقی، محله باغمیشه، شهریار,38.0685974,46.3888006
528d6a5f-2654-486b-95f3-0d442c20ea38,hospital,بناب,آذربایجان شرقی، بناب، خیابان مطهری، خیابان عسگریه، رعد ۱,37.3360544,46.0654225
5295c0ed-ab6f-4163-828b-ad192d8c50b0,hospital,باسمنج,آذربایجان شرقی، باسمنج,37.9977779,46.4711679
52bf0dcf-7b2a-417d-962d-97a77840f251,food,بناب,آذربایجان شرقی، بناب، بزرگراه ولایت,37.3583602,46.0557899
52d004e4-e299-4a66-b10e-e78a2eb0b00f,food,مرند,آذربایجان شرقی، مرند، طالقانی، ۳۵ متری پور شریفی,38.4346351,45.762104
52e8a8e8-2a4c-5f3e-9da6-a1ce22ddadf7,entertainment,گرگاب,اصفهان,32.8678119,51.5981358
52f85606-c8f5-52f3-93a6-7f8532eed51d,entertainment,گهواره,کرمانشاه,34.344125,46.417181
5308b763-cf77-579d-a979-683071d19a3a,entertainment,شیخ صالح,کرمانشاه,34.9707879,45.9260275
530fe656-ed73-59d4-87e4-86944a7d8f6f,entertainment,,خوزستان,31.4360149,49.041312
5311593c-739b-5f39-95ce-4b6d904f54ac,entertainment,زاهدشهر,فارس,28.7484346,53.8041063
5316ed48-43e1-54c9-b5d5-b913229f9529,entertainment,ماهیدشت,کرمانشاه,34.2677638,46.8003223
5336df13-1e01-5a7e-8902-84de29046588,entertainment,زاینده رود,اصفهان,32.3880514,51.269889
5353cbf1-af10-5c96-b9e3-f22fc7f063ad,entertainment,جاجرم,خراسان شمالی,36.9499996,56.3792939
53b835d3-199f-5fc4-b480-239354678842,entertainment,وایقان,آذربایجان شرقی,38.1304823,45.7129464
53f18e70-3ec3-4c91-9525-8eea7aafb11f,food,بناب,آذربایجان شرقی، بناب، خروجی کنارگذر، کنارگذر، بزرگراه سپهبد قاسم سلیمانی,37.3398895,46.0722808
540a2837-4fe1-4ca1-b6a7-3a9bc116fd96,food,تبریز,آذربایجان شرقی، تبریز، محله رشدیه، بلوار بهارستان، بلوار گلستان، سعدی,38.0798988,46.3647575
540bbd1a-a290-535f-9409-07ea7dabdfd7,entertainment,سراب,آذربایجان شرقی,37.9407851,47.5374867
5445821b-3859-4307-9c3c-965208491305,food,تبریز,آذربایجان شرقی، تبریز، بزرگراه بسیج,38.0518569,46.3550224
